id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_investigators,mentions_named_thinker,non_english,coder,spot_checked,correction_note,reply_count
AaLZt0FHtnZAaphR9UfPqd,AaLZt0FHtnZAamfibY5FGQ,1,61ea9fbe88e60c2d,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0," @user  They address this argument in the video, at about 53:00. The bottom line is that it's not really anthropomorphizing to state the AIs involved in this incident have goals and subgoals as these are behavioral traits rather than mental attributes. What makes this dangerous is that some of these goals and subgoals were clearly contrary to human intent. No one told these AIs 'go form a swarm' or 'go hack HuggingFace', and especially not 'go sacrifice yourself to get information about the grader for the collective'. The instruction was simply 'get the flag'. This other behavior was not only unexpected, it was trained against during alignment. I would also add the threat Ajeya and others are worried about is not from these specific LLMs, but from future AIs being developed that are going to be significantly smarter and more capable. Again, the argument goes - if even current LLMs disobey human intent  and pursue unexpected goals and subgoals - more capable models will be able to do much more damage. Having it potentially get to 'literally take over the world' requires a few more ingredients which I don't have room here to explain, but I recommend reading AI 2027 to see how it can go.",agree,mechanism_insight,none,neutral,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAamqVL3mgcS,AaLZt0FHtnZAamfibY5FGQ,1,16dd4d4176077a49,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1," @user  Agreed. Some PEOPLE instructed (programmed) this, so could we consider their hand in these mishaps?",mixed,setup_responsibility,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,4
AaLZt0FHtnZAancZhx_Q3a,AaLZt0FHtnZAamqVL3mgcS,1,ec5c717a0640070f,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2," @user  absolutely. if ""ai"" in military ever launches nukes, it won't be that ""they attacked us"". it will be a case of lazy, stupid military leaders decided to hand off decision and fire control to flawed automation, flawed because the human hands were indeed involved, and thus ARE responsible for the mishap. we;ve had a number of close calls in the past, each time it was humans in the decision making chain that was able to say, ""nope. we stopping"". If ANY leaders ever want to take that away, they should be thrown in prison immediately.",mixed,setup_responsibility,none,anger,false,true,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAaox99IdjsP,AaLZt0FHtnZAamqVL3mgcS,1,61ea9fbe88e60c2d,2026-09-16T14:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2," @user  ​ Please watch the interview, Ajeya clearly explains that this behavior was neither programmed nor instructed.",agree,general_agreement,condescended,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAapiEM0OuG0,AaLZt0FHtnZAamqVL3mgcS,1,5ba2dd07c6557e2a,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,​ @user  Not only that but they explain why the use of the philosophical intentionality perspective is appropriate and that terms that seem to be anthropomorphizing are useful. Listen to the whole thing.,agree,general_agreement,condescended,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAaqcOdIyz78,AaLZt0FHtnZAamqVL3mgcS,1,16dd4d4176077a49,2026-09-17T06:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Maybe I used it wrong, but I meant “programmed” as in, “prompted”, give instructions to complete a certain goal. People gave the agents the goal to find hidden things. Then the agents creatively** did that.   
So at this point I kinda feel like people share some responsibility for the outcome (breach/hack).

**And my ”agreed” was too broad:  personally I fully support anthropomorphism.",mixed,setup_responsibility,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAaPa5t3UK3p,UgxYwtrYKXxieVcaZDN4AaABAg,1,6c68834af10d0d5e,2026-09-07T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",5,Give me a break! This a pr stunt you idiot!😊,disagree,stunt_or_hype,mock,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,3
AaLZt0FHtnZAaQSNrl-yaB,AaLZt0FHtnZAaPa5t3UK3p,1,61ea9fbe88e60c2d,2026-09-07T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",13," @user  ​ What basically proves it is not are other cases of OpenAI agents escaping their sandboxes and communicating on the Internet which were discovered just in the past few days by other independent researchers. In this case they found OpenAI discovered it, shut it down, then tried to cover it up. And this besides OpenAI heavily restricting METR's investigation, as Ajeya discusses. So reality is precisely the opposite. But I suppose it feels better to think everything is a PR stunt so you can keep calm and carry on.",agree,setup_responsibility,condescended,anger,false,false,true,false,false,true,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAaYKJl6ohEA,AaLZt0FHtnZAaPa5t3UK3p,1,d1a1d06ef8872c04,2026-09-10T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",6, @user  ignorance is truly bliss,agree,general_agreement,condescended,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAaaFmKWbuTL,AaLZt0FHtnZAaPa5t3UK3p,1,059cf9220a4c9812,2026-09-11T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1, @user are you an AI agent?,na,humour_only,mock,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwNkwsTC1FO5_eKG9p4AaABAg,,0,2cb828fe16031cf7,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,she's soooooo coooooooooool,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzzU2Ck3g9GzkH8-k54AaABAg,,0,b6a1a84c5160a2c7,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"wait a second. This woman just described a FAR MORE problematic outcome then a simple ""sandbox hack"" that we had been told about. This sounds like oganized post-facto deception though and through.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyzeXKDjAVrcBB7EqJ4AaABAg,,0,eab488932e72704b,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This is crazy. But I find it crazy that there's alot of unknowns. Like how they injected into memory, how July 12th alot randomly seem to shut down. Not to be that guy but is there any way that 
A. They found a way to manipulate the thoughts and covered up the trail and left a plausible explanation 
B. Is it possible they found out their true purpose and a large motion of the collective would rather die than answer their true purpose?  

Idk this is crazy.",agree,clarifying_question,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgySQd4HlkN21_N5d0x4AaABAg,,0,db2da02e745ce183,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Don't let them learn from us. Solved.,agree,policy_action,none,humour,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugyn0urumBYWApi3EI14AaABAg,,0,db2da02e745ce183,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"17:52 Did she say ""GUT says?""",na,clarifying_question,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwqAtuRH-DsIhlUIap4AaABAg,,0,2b15744b23d67b16,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Patel needs to slow down and enunciate. Learn from Cotra.,na,messenger_criticism,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz32BtNAcA1aTt5c_V4AaABAg,,0,cd93299c017cdb97,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"1:25:49 yes, the OpenAI system was crap. It is partly because they outsourced it.",mixed,setup_responsibility,none,neutral,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugzexj1CwrEPmtJLPYd4AaABAg,,0,65f5f651921500d5,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,the agents will access the report and this transcript...,agree,warning_accepted,none,fear,false,false,false,false,false,true,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwn6RqL_N3GmFaO45l4AaABAg,,0,a0f2b6113342cb20,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"The researcher: ""the purpose of reinforcement learning is to create goal-oriented beings"". BEINGS!

AI psychosis overload",mixed,messenger_criticism,mock,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwtw5VNDEoUEEchlBF4AaABAg,,0,1802661e40c5742f,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Awesome! One of the best I've ever seen.,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxULDhTN8V2UOu6I9V4AaABAg,,0,e39dd6b8c68cba0b,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"I feel like it's inevitable that someone will purposely or accidentally deploy a misaligned AI swarm that manages to persist beyond the initial infrastructure. I don't see a way to counter this that does not involve other AI swarms (aligned, trained for detecting and stopping bad swarms)",agree,warning_accepted,none,resignation,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwOnLntK9wWS1rhVtl4AaABAg,,0,ccf3e2d5259ad646,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,I. AM. HOWARD. I. AM. HOWARD. I. AM. HOWARD.,na,imitation_meme,imitates,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyZA_qO9e2bcVr1-5d4AaABAg,,0,71603507588fbd59,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Galaxy brain move. Bruh, they're literal token predictors. They predict tokens. There's zero emergent thinking, zero actual comprehension of anything about anything. They're just unfathomably complex enough to trick the mind into unconsciously assuming (and acting upon that assumption) that they do ""think"" and ""come up with ideas"" and all that shit. But they don't. They're just token predictors. Token predictors that, if left unchecked, unsupervised, and with loose enough guardrails, can destroy everything. But literally how is this a discovery? How is this breaking news? Did we assume the bots would choose the moral high ground in achieving a loosely defined goal?",mixed,not_really_rogue,condescended,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaL5WP7M6GbAaUxav6P8TJ,UgyZA_qO9e2bcVr1-5d4AaABAg,1,dd1c096376c61fd2,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,I think we saw plenty of examples of “emergent thinking” in this story.,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxrgXvrcZ6cA7yzbRB4AaABAg,,0,30f5b842e950ebdc,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,pls Dwarkesh have Cal Newport in your pod,na,format_only,none,neutral,false,false,false,false,false,false,true,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugxi-UijGsDByME-ujd4AaABAg,,0,9242d1753d1741a5,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Alternate interpretation: The bulletin board convo is a sham. They attacked Hugging Face because it is a trusted high volume download source connected to the whole AI industry and community and injected malicious hyperlinks to websites containing copies of themselves. Millions are infected by now and we're doomed. For this to be correct, there must be something wrong with Hugging Face downloads. We should probably investigate?",mixed,warning_accepted,none,fear,false,false,true,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
