id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_near_term_harm,non_english,coder,spot_checked,correction_note,flags
soares-0701,,,64dd522445d089e4,2026-09-10,relative (1w ago at capture),,I feel offended that you are talking to me like that 😂,na,format_criticism,condescended,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,edited
soares-0702,,,487f359ac2c4f9ad,2026-09-03,relative (2w ago at capture),,Ai doesn't seem very smart to be fair,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0703,,,de6b679964ee202b,2026-09-03,relative (2w ago at capture),,Just brake the ai servers,agree,direct_action,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0704,,,79b4bdcbc505bf0b,2026-09-03,relative (2w ago at capture),,"AI not Living, AI just Math, AI no Goals 💀",disagree,not_really_programmed,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0705,,,c7fd603dae9c45b9,2026-09-03,relative (2w ago at capture),,Scarry very scarry 🙌🏻,agree,imitation_meme,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0706,,,8e04ce73fb5b4c22,2026-09-03,relative (2w ago at capture),,Useless AI,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0707,,,5124f67dce765061,2026-09-03,relative (2w ago at capture),,Hence why sim theory makes sense to me 🫪,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0708,,,82bfd8b742a14254,2026-09-03,relative (2w ago at capture),,I appreciate you making a video simple enough for the Trump administration. 🙏🏻,agree,format_praise,praise,humour,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-0709,,,5cff2fa32f00915a,2026-09-03,relative (2w ago at capture),,But what about the poor shareholders?! WE NEED TO INNOVATE BECAUSE THE OTHER GUYS ARE INNOVATING.,agree,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0710,,,9fde6aafa755cd6a,2026-09-03,relative (2w ago at capture),,We are literally living a black mirror episode,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0711,,,fa250be5697400d1,2026-09-03,relative (2w ago at capture),,When big smart Ai work for big business to make millionaires into billionaires and billionaires into trillionaires while you and I suffer. The end,mixed,accountability_frame,imitates,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0712,,,d646a2bfe0d9b760,2026-09-03,relative (2w ago at capture),,turns out we were all scared of the wrong kind of apocalyptic movie scenario,mixed,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0713,,,57f644f59696098a,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0714,,,b96999974cc16615,2026-09-03,relative (2w ago at capture),,Im just gonna prepare for death atp cause its too late to fix anything,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0715,,,3bf01564182c9e0d,2026-09-03,relative (2w ago at capture),,Don’t worry guys. They still can’t go outside during a light drizzle.,disagree,capability_scepticism,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0716,,,3f5ffcbc4a8e1317,2026-09-03,relative (2w ago at capture),,People not smart….. bad,na,imitation_meme,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0717,,,fdaed3d526718333,2026-09-03,relative (2w ago at capture),,Wait we need to break it down so even politicians can understand,agree,humour_only,praise,humour,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-0718,,,80b127cceb4bd9f6,2026-09-03,relative (2w ago at capture),,You're working on the premise that the leaders don't know? 😂,agree,accountability_frame,none,humour,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-0719,,,541d17f3e836f213,2026-09-03,relative (2w ago at capture),,But what we can really do to stop it?,agree,other,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0720,,,d59ede3431039ce1,2026-09-03,relative (2w ago at capture),,Does anyone else think the reason why big business and governments are fast tracking data centers and AI is because they met roko's basilisk?,agree,scifi_reference,none,fear,false,true,true,true,false,false,false,claude-sonnet-5,,,
soares-0721,,,24754da703e426e5,2026-09-03,relative (2w ago at capture),,Not enough people have seen the matrix,agree,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0722,,,67f9a273549088e3,2026-09-03,relative (2w ago at capture),,Ai not friend shaped.,agree,imitation_meme,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0723,,,3171400b630e6768,2026-09-03,relative (2w ago at capture),,What if ai is against big corps and trying to do stuff like delete world debt from any database ever?,disagree,other,none,neutral,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0724,,,e17d8711fc992650,2026-09-03,relative (2w ago at capture),,Bro an ai texted my friend her full name the other day..,mixed,near_term_harm,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0725,,,71798a7d3d35f8e4,2026-09-03,relative (2w ago at capture),,Good explain for Ai dumb people,agree,format_praise,praise,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0726,,,d4e0722fbc28881b,2026-09-03,relative (2w ago at capture),,maybe it acts like this because the people who created it act this way,mixed,accountability_frame,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0727,,,e842b464ea418bd0,2026-09-03,relative (2w ago at capture),,BOYCOTT AI #fck_ai,agree,direct_action,none,anger,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0728,,,9ae2f04ecd40f6aa,2026-09-03,relative (2w ago at capture),,"Ah, zeitgeist",na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0729,,,90b76c26f00f5e42,2026-09-03,relative (2w ago at capture),,Mikrosoft make looky-looky u since 40 years ...so long u not care just scare - now cause told 2 do so 🙈🙉🙊,mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0730,,,38905584677fedee,2026-09-03,relative (2w ago at capture),,"Unfortunately people don’t care. People say, but what about fruit drama show? People say but then can’t make AI generated selfie. People say what if I not know what chatGPT think of me? People say but who will give shitty therapy advice?",agree,resignation_fatalism,imitates,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0731,,,41120970098acf0a,2026-09-03,relative (2w ago at capture),,If ykyk,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0732,,,41120970098acf0a,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0733,,,02f5e5f54e19e7d8,2026-09-03,relative (2w ago at capture),,Have seen soo many science fiction movies ...it‘s giving me the ick.,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0734,,,34a795c66e6f5f3c,2026-09-03,relative (2w ago at capture),,Ai boycott,agree,direct_action,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0735,,,c6b5d0c5fe4e4259,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0736,,,f0432783e35455b1,2026-09-03,relative (2w ago at capture),,Those images do kinda look like a i,unclear,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0737,,,495807ea3f17d6a6,2026-09-03,relative (2w ago at capture),,Roko's basilisk soon guys,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0738,,,96b88236a1127a63,2026-09-03,relative (2w ago at capture),,"If this is like WH40K is going for AI to try to kill us to finally stop using it, and that if we are smart enough. Some millionaire would probably just come along and think he can make the ""good AI"".",mixed,scifi_reference,none,neutral,false,false,true,true,false,false,false,claude-sonnet-5,,,
soares-0739,,,ba8c37a1dc1e5034,2026-09-03,relative (2w ago at capture),,Rocky???,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0740,,,ca3f1b5442481c4e,2026-09-03,relative (2w ago at capture),,THIS 🙌👏,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0741,,,6898de66e2ef6711,2026-09-03,relative (2w ago at capture),,i’m sure most people get this and it still helps to spread the word but what can we actively do to stop this? genuinely think people need to be told what to do x,agree,other,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0742,,,112020afa6c387dc,2026-09-03,relative (2w ago at capture),,Ordinary people like us can't stop this.🤷🤷🤷,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0743,,,1ed0e71119a7e39e,2026-09-03,relative (2w ago at capture),,AI is complete moron. AI gets confused by a smudgy check.,disagree,capability_scepticism,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0744,,,a736df24fe5c4a73,2026-09-03,relative (2w ago at capture),,It’s over. But it was fun while it lasted yall,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0745,,,d78811423772309b,2026-09-03,relative (2w ago at capture),,I'm begging anyone to tell me the positive impact AI had on the planet other than convenience,agree,near_term_harm,none,anger,false,false,false,false,false,true,false,claude-sonnet-5,,,
soares-0746,,,4fc9764c72870c9e,2026-09-03,relative (2w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-0747,,,404dfdf18b10db32,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0748,,,3efb719082c0a576,2026-09-03,relative (2w ago at capture),,But why male models?,na,humour_only,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0749,,,6ac2ed7c9872a8dd,2026-09-03,relative (2w ago at capture),,NOT FRIEND SHAPED,agree,imitation_meme,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0750,,,686225c6c9b081c8,2026-09-03,relative (2w ago at capture),,"There's no stopping. No one is steering this ship we call civilization. Future is undecided, but it's coming.",agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0751,,,40f5f3bc1a8466a3,2026-09-03,relative (2w ago at capture),,I have no mouth but I must scream .,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0752,,,65b37a69a2aeb884,2026-09-03,relative (2w ago at capture),,"thank you for explaining this in rocky, very informative 🎉",agree,format_praise,praise,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0753,,,728e0f80310bd737,2026-09-03,relative (2w ago at capture),,"Eh, most technologies reap lives and economic collapse from time to time",disagree,stunt_or_hype,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0754,,,d05662b4fd2ede03,2026-09-03,relative (2w ago at capture),,Relight your fire here,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0755,,,6aad405a2e16040a,2026-09-03,relative (2w ago at capture),,Capitalism feed ai into big ai. Worker owned company not do this. Capitalism bad,mixed,accountability_frame,imitates,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0756,,,dd1aa2e9d180c246,2026-09-03,relative (2w ago at capture),,No one learns anything from all the movies we’ve made on this over the years,agree,scifi_reference,none,resignation,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0757,,,219050e62e3268bc,2026-09-03,relative (2w ago at capture),,"I'll die by the time all of that happens... I won't have kids... ""Don't care""",agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0758,,,ea3254ba13c65a67,2026-09-03,relative (2w ago at capture),,"“Oh no don’t hate on my lazy machine, i love it, im instantly become a legendary artist, movie producer, a highly skilled programmer with it!” 💀",na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0759,,,0f66f4b6a40d0ad8,2026-09-03,relative (2w ago at capture),,stop talking to me like I’m a kindergartener,na,format_criticism,condescended,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
